prefid,pref_id,area_sqm,pop1393,pop1580,pop1630,pop1680,pop1776,pop1820,pop1851,pop1880,pop1910,x_longitude,y_latitude,disttreaty1897,genalogy1896_prefmatch,pop1920,distshort3,coa_dist2,rvr_dist2,provcapital,east3,year5,privatebanks3y5
S07P04,89,16172.6,382.029,837.832,1130.74,897.186,1459.35,1700.09,1889.79,1638.33,2080.76,112.435,34.6716,454.034,80,2234.472,643.6755,646.862,391.5204,0,1,1,0
S07P04,89,16172.6,382.029,837.832,1130.74,897.186,1459.35,1700.09,1889.79,1638.33,2080.76,112.435,34.6716,454.034,80,2234.472,643.6755,646.862,391.5204,0,1,2,0
S07P04,89,16172.6,382.029,837.832,1130.74,897.186,1459.35,1700.09,1889.79,1638.33,2080.76,112.435,34.6716,454.034,80,2234.472,643.6755,646.862,391.5204,0,1,3,0
S07P04,89,16172.6,382.029,837.832,1130.74,897.186,1459.35,1700.09,1889.79,1638.33,2080.76,112.435,34.6716,454.034,80,2234.472,643.6755,646.862,391.5204,0,1,4,0
S07P04,89,16172.6,382.029,837.832,1130.74,897.186,1459.35,1700.09,1889.79,1638.33,2080.76,112.435,34.6716,454.034,80,2234.472,643.6755,646.862,391.5204,0,1,5,1
S07P04,89,16172.6,382.029,837.832,1130.74,897.186,1459.35,1700.09,1889.79,1638.33,2080.76,112.435,34.6716,454.034,80,2234.472,643.6755,646.862,391.5204,0,1,6,0.8
S07P04,89,16172.6,382.029,837.832,1130.74,897.186,1459.35,1700.09,1889.79,1638.33,2080.76,112.435,34.6716,454.034,80,2234.472,643.6755,646.862,391.5204,0,1,7,0.6
S07P04,89,16172.6,382.029,837.832,1130.74,897.186,1459.35,1700.09,1889.79,1638.33,2080.76,112.435,34.6716,454.034,80,2234.472,643.6755,646.862,391.5204,0,1,8,1.2
S07P04,89,16172.6,382.029,837.832,1130.74,897.186,1459.35,1700.09,1889.79,1638.33,2080.76,112.435,34.6716,454.034,80,2234.472,643.6755,646.862,391.5204,0,1,,3
S09P19,118,16999.3,229.799,484.971,592.168,1127.51,1837,2288,2754,2373,2699,112.597,26.9016,385.536,87,3324.693,148.9881,438.9858,192.6959,0,1,0,0
S09P19,118,16999.3,229.799,484.971,592.168,1127.51,1837,2288,2754,2373,2699,112.597,26.9016,385.536,87,3324.693,148.9881,438.9858,192.6959,0,1,1,0
S09P19,118,16999.3,229.799,484.971,592.168,1127.51,1837,2288,2754,2373,2699,112.597,26.9016,385.536,87,3324.693,148.9881,438.9858,192.6959,0,1,2,0
S09P19,118,16999.3,229.799,484.971,592.168,1127.51,1837,2288,2754,2373,2699,112.597,26.9016,385.536,87,3324.693,148.9881,438.9858,192.6959,0,1,3,0
S09P19,118,16999.3,229.799,484.971,592.168,1127.51,1837,2288,2754,2373,2699,112.597,26.9016,385.536,87,3324.693,148.9881,438.9858,192.6959,0,1,4,0.6
S09P19,118,16999.3,229.799,484.971,592.168,1127.51,1837,2288,2754,2373,2699,112.597,26.9016,385.536,87,3324.693,148.9881,438.9858,192.6959,0,1,5,1.6
S09P19,118,16999.3,229.799,484.971,592.168,1127.51,1837,2288,2754,2373,2699,112.597,26.9016,385.536,87,3324.693,148.9881,438.9858,192.6959,0,1,6,1
S09P19,118,16999.3,229.799,484.971,592.168,1127.51,1837,2288,2754,2373,2699,112.597,26.9016,385.536,87,3324.693,148.9881,438.9858,192.6959,0,1,7,0.8
S09P19,118,16999.3,229.799,484.971,592.168,1127.51,1837,2288,2754,2373,2699,112.597,26.9016,385.536,87,3324.693,148.9881,438.9858,192.6959,0,1,8,2
S09P19,118,16999.3,229.799,484.971,592.168,1127.51,1837,2288,2754,2373,2699,112.597,26.9016,385.536,87,3324.693,148.9881,438.9858,192.6959,0,1,,3
S17P27,253,6311.04,1203,2270,2690.04,1467.6,2153,2568,2907,767,1130,120.099,30.865,63.8204,121,1857.008,414.8554,80.49255,41.11194,0,1,0,0
S17P27,253,6311.04,1203,2270,2690.04,1467.6,2153,2568,2907,767,1130,120.099,30.865,63.8204,121,1857.008,414.8554,80.49255,41.11194,0,1,1,0
S17P27,253,6311.04,1203,2270,2690.04,1467.6,2153,2568,2907,767,1130,120.099,30.865,63.8204,121,1857.008,414.8554,80.49255,41.11194,0,1,2,0
S17P27,253,6311.04,1203,2270,2690.04,1467.6,2153,2568,2907,767,1130,120.099,30.865,63.8204,121,1857.008,414.8554,80.49255,41.11194,0,1,3,0
S17P27,253,6311.04,1203,2270,2690.04,1467.6,2153,2568,2907,767,1130,120.099,30.865,63.8204,121,1857.008,414.8554,80.49255,41.11194,0,1,4,0.4
S17P27,253,6311.04,1203,2270,2690.04,1467.6,2153,2568,2907,767,1130,120.099,30.865,63.8204,121,1857.008,414.8554,80.49255,41.11194,0,1,5,1.6
S17P27,253,6311.04,1203,2270,2690.04,1467.6,2153,2568,2907,767,1130,120.099,30.865,63.8204,121,1857.008,414.8554,80.49255,41.11194,0,1,6,4
S17P27,253,6311.04,1203,2270,2690.04,1467.6,2153,2568,2907,767,1130,120.099,30.865,63.8204,121,1857.008,414.8554,80.49255,41.11194,0,1,7,2.2
S17P27,253,6311.04,1203,2270,2690.04,1467.6,2153,2568,2907,767,1130,120.099,30.865,63.8204,121,1857.008,414.8554,80.49255,41.11194,0,1,8,4.2
S17P27,253,6311.04,1203,2270,2690.04,1467.6,2153,2568,2907,767,1130,120.099,30.865,63.8204,121,1857.008,414.8554,80.49255,41.11194,0,1,,7
S03P05,29,779.769,170.743,584.638,813.876,1365.87,2300,2539,2743,321,576,106.427,35.4562,655.749,0,20.32,1016.443,1044.055,614.1723,0,0,0,0
S03P05,29,779.769,170.743,584.638,813.876,1365.87,2300,2539,2743,321,576,106.427,35.4562,655.749,0,20.32,1016.443,1044.055,614.1723,0,0,1,0
S03P05,29,779.769,170.743,584.638,813.876,1365.87,2300,2539,2743,321,576,106.427,35.4562,655.749,0,20.32,1016.443,1044.055,614.1723,0,0,2,0
S03P05,29,779.769,170.743,584.638,813.876,1365.87,2300,2539,2743,321,576,106.427,35.4562,655.749,0,20.32,1016.443,1044.055,614.1723,0,0,3,0
S03P05,29,779.769,170.743,584.638,813.876,1365.87,2300,2539,2743,321,576,106.427,35.4562,655.749,0,20.32,1016.443,1044.055,614.1723,0,0,4,0
S03P05,29,779.769,170.743,584.638,813.876,1365.87,2300,2539,2743,321,576,106.427,35.4562,655.749,0,20.32,1016.443,1044.055,614.1723,0,0,5,0
S03P05,29,779.769,170.743,584.638,813.876,1365.87,2300,2539,2743,321,576,106.427,35.4562,655.749,0,20.32,1016.443,1044.055,614.1723,0,0,6,0
S03P05,29,779.769,170.743,584.638,813.876,1365.87,2300,2539,2743,321,576,106.427,35.4562,655.749,0,20.32,1016.443,1044.055,614.1723,0,0,7,0
S03P05,29,779.769,170.743,584.638,813.876,1365.87,2300,2539,2743,321,576,106.427,35.4562,655.749,0,20.32,1016.443,1044.055,614.1723,0,0,8,0
S03P05,29,779.769,170.743,584.638,813.876,1365.87,2300,2539,2743,321,576,106.427,35.4562,655.749,0,20.32,1016.443,1044.055,614.1723,0,0,,0
S07P05,90,7486.31,326.499,1204.64,1585.5,1129.85,1518.53,1813.96,2057.99,1532.52,1699.87,112.937,35.0893,511.326,8,1752.309,661.7553,539.9564,287.3397,0,1,0,0
S07P05,90,7486.31,326.499,1204.64,1585.5,1129.85,1518.53,1813.96,2057.99,1532.52,1699.87,112.937,35.0893,511.326,8,1752.309,661.7553,539.9564,287.3397,0,1,1,0
S07P05,90,7486.31,326.499,1204.64,1585.5,1129.85,1518.53,1813.96,2057.99,1532.52,1699.87,112.937,35.0893,511.326,8,1752.309,661.7553,539.9564,287.3397,0,1,2,0
S07P05,90,7486.31,326.499,1204.64,1585.5,1129.85,1518.53,1813.96,2057.99,1532.52,1699.87,112.937,35.0893,511.326,8,1752.309,661.7553,539.9564,287.3397,0,1,3,0
S07P05,90,7486.31,326.499,1204.64,1585.5,1129.85,1518.53,1813.96,2057.99,1532.52,1699.87,112.937,35.0893,511.326,8,1752.309,661.7553,539.9564,287.3397,0,1,4,0
S07P05,90,7486.31,326.499,1204.64,1585.5,1129.85,1518.53,1813.96,2057.99,1532.52,1699.87,112.937,35.0893,511.326,8,1752.309,661.7553,539.9564,287.3397,0,1,5,0
S07P05,90,7486.31,326.499,1204.64,1585.5,1129.85,1518.53,1813.96,2057.99,1532.52,1699.87,112.937,35.0893,511.326,8,1752.309,661.7553,539.9564,287.3397,0,1,6,0
S07P05,90,7486.31,326.499,1204.64,1585.5,1129.85,1518.53,1813.96,2057.99,1532.52,1699.87,112.937,35.0893,511.326,8,1752.309,661.7553,539.9564,287.3397,0,1,7,0.4
S07P05,90,7486.31,326.499,1204.64,1585.5,1129.85,1518.53,1813.96,2057.99,1532.52,1699.87,112.937,35.0893,511.326,8,1752.309,661.7553,539.9564,287.3397,0,1,8,1.2
S07P05,90,7486.31,326.499,1204.64,1585.5,1129.85,1518.53,1813.96,2057.99,1532.52,1699.87,112.937,35.0893,511.326,8,1752.309,661.7553,539.9564,287.3397,0,1,,2
S10P04,132,19587.3,430.884,1318.81,1778.62,1701.06,2638.42,3012.21,3307.63,3583.07,3884.98,119.141,33.5028,146.898,31,4457.09,515.6689,80.0419,44.70381,0,1,0,0
S10P04,132,19587.3,430.884,1318.81,1778.62,1701.06,2638.42,3012.21,3307.63,3583.07,3884.98,119.141,33.5028,146.898,31,4457.09,515.6689,80.0419,44.70381,0,1,1,0
S10P04,132,19587.3,430.884,1318.81,1778.62,1701.06,2638.42,3012.21,3307.63,3583.07,3884.98,119.141,33.5028,146.898,31,4457.09,515.6689,80.0419,44.70381,0,1,2,0
S10P04,132,19587.3,430.884,1318.81,1778.62,1701.06,2638.42,3012.21,3307.63,3583.07,3884.98,119.141,33.5028,146.898,31,4457.09,515.6689,80.0419,44.70381,0,1,3,0
S10P04,132,19587.3,430.884,1318.81,1778.62,1701.06,2638.42,3012.21,3307.63,3583.07,3884.98,119.141,33.5028,146.898,31,4457.09,515.6689,80.0419,44.70381,0,1,4,0.6
S10P04,132,19587.3,430.884,1318.81,1778.62,1701.06,2638.42,3012.21,3307.63,3583.07,3884.98,119.141,33.5028,146.898,31,4457.09,515.6689,80.0419,44.70381,0,1,5,2.2
S10P04,132,19587.3,430.884,1318.81,1778.62,1701.06,2638.42,3012.21,3307.63,3583.07,3884.98,119.141,33.5028,146.898,31,4457.09,515.6689,80.0419,44.70381,0,1,6,2.4
S10P04,132,19587.3,430.884,1318.81,1778.62,1701.06,2638.42,3012.21,3307.63,3583.07,3884.98,119.141,33.5028,146.898,31,4457.09,515.6689,80.0419,44.70381,0,1,7,2.2
S10P04,132,19587.3,430.884,1318.81,1778.62,1701.06,2638.42,3012.21,3307.63,3583.07,3884.98,119.141,33.5028,146.898,31,4457.09,515.6689,80.0419,44.70381,0,1,8,6
S10P04,132,19587.3,430.884,1318.81,1778.62,1701.06,2638.42,3012.21,3307.63,3583.07,3884.98,119.141,33.5028,146.898,31,4457.09,515.6689,80.0419,44.70381,0,1,,9
S08P05,104,17570.2,674.566,2265.42,3132.02,1943.04,3038,3621,4168,2930,3411,114.865,30.447,58.8909,69,4435.668,134.5667,513.5809,35.17647,0,1,0,0
S08P05,104,17570.2,674.566,2265.42,3132.02,1943.04,3038,3621,4168,2930,3411,114.865,30.447,58.8909,69,4435.668,134.5667,513.5809,35.17647,0,1,1,0
S08P05,104,17570.2,674.566,2265.42,3132.02,1943.04,3038,3621,4168,2930,3411,114.865,30.447,58.8909,69,4435.668,134.5667,513.5809,35.17647,0,1,2,0
S08P05,104,17570.2,674.566,2265.42,3132.02,1943.04,3038,3621,4168,2930,3411,114.865,30.447,58.8909,69,4435.668,134.5667,513.5809,35.17647,0,1,3,0
S08P05,104,17570.2,674.566,2265.42,3132.02,1943.04,3038,3621,4168,2930,3411,114.865,30.447,58.8909,69,4435.668,134.5667,513.5809,35.17647,0,1,4,0
S08P05,104,17570.2,674.566,2265.42,3132.02,1943.04,3038,3621,4168,2930,3411,114.865,30.447,58.8909,69,4435.668,134.5667,513.5809,35.17647,0,1,5,1
S08P05,104,17570.2,674.566,2265.42,3132.02,1943.04,3038,3621,4168,2930,3411,114.865,30.447,58.8909,69,4435.668,134.5667,513.5809,35.17647,0,1,6,1
S08P05,104,17570.2,674.566,2265.42,3132.02,1943.04,3038,3621,4168,2930,3411,114.865,30.447,58.8909,69,4435.668,134.5667,513.5809,35.17647,0,1,7,1
S08P05,104,17570.2,674.566,2265.42,3132.02,1943.04,3038,3621,4168,2930,3411,114.865,30.447,58.8909,69,4435.668,134.5667,513.5809,35.17647,0,1,8,1.6
S08P05,104,17570.2,674.566,2265.42,3132.02,1943.04,3038,3621,4168,2930,3411,114.865,30.447,58.8909,69,4435.668,134.5667,513.5809,35.17647,0,1,,2
S09P20,119,1660.67,14.9817,38.052,48.8222,70.9023,190,247,199,357,428,109.19,27.3815,353.539,0,135,383.516,677.1435,259.214,0,1,0,0
S09P20,119,1660.67,14.9817,38.052,48.8222,70.9023,190,247,199,357,428,109.19,27.3815,353.539,0,135,383.516,677.1435,259.214,0,1,1,0
S09P20,119,1660.67,14.9817,38.052,48.8222,70.9023,190,247,199,357,428,109.19,27.3815,353.539,0,135,383.516,677.1435,259.214,0,1,2,0
S09P20,119,1660.67,14.9817,38.052,48.8222,70.9023,190,247,199,357,428,109.19,27.3815,353.539,0,135,383.516,677.1435,259.214,0,1,3,0
S09P20,119,1660.67,14.9817,38.052,48.8222,70.9023,190,247,199,357,428,109.19,27.3815,353.539,0,135,383.516,677.1435,259.214,0,1,4,0
S09P20,119,1660.67,14.9817,38.052,48.8222,70.9023,190,247,199,357,428,109.19,27.3815,353.539,0,135,383.516,677.1435,259.214,0,1,5,0
S09P20,119,1660.67,14.9817,38.052,48.8222,70.9023,190,247,199,357,428,109.19,27.3815,353.539,0,135,383.516,677.1435,259.214,0,1,6,0
S09P20,119,1660.67,14.9817,38.052,48.8222,70.9023,190,247,199,357,428,109.19,27.3815,353.539,0,135,383.516,677.1435,259.214,0,1,7,0
S09P20,119,1660.67,14.9817,38.052,48.8222,70.9023,190,247,199,357,428,109.19,27.3815,353.539,0,135,383.516,677.1435,259.214,0,1,8,0
S09P20,119,1660.67,14.9817,38.052,48.8222,70.9023,190,247,199,357,428,109.19,27.3815,353.539,0,135,383.516,677.1435,259.214,0,1,,0
S01P07,7,11856.7,609,1237.78,1496.24,1627.21,2169,2475,2715,684,823,118.434,29.8658,173.572,877,1104.048,236.7832,249.6046,116.2907,0,1,0,0
S01P07,7,11856.7,609,1237.78,1496.24,1627.21,2169,2475,2715,684,823,118.434,29.8658,173.572,877,1104.048,236.7832,249.6046,116.2907,0,1,1,0
S01P07,7,11856.7,609,1237.78,1496.24,1627.21,2169,2475,2715,684,823,118.434,29.8658,173.572,877,1104.048,236.7832,249.6046,116.2907,0,1,2,0
S01P07,7,11856.7,609,1237.78,1496.24,1627.21,2169,2475,2715,684,823,118.434,29.8658,173.572,877,1104.048,236.7832,249.6046,116.2907,0,1,3,0
S01P07,7,11856.7,609,1237.78,1496.24,1627.21,2169,2475,2715,684,823,118.434,29.8658,173.572,877,1104.048,236.7832,249.6046,116.2907,0,1,4,0
S01P07,7,11856.7,609,1237.78,1496.24,1627.21,2169,2475,2715,684,823,118.434,29.8658,173.572,877,1104.048,236.7832,249.6046,116.2907,0,1,5,1
S01P07,7,11856.7,609,1237.78,1496.24,1627.21,2169,2475,2715,684,823,118.434,29.8658,173.572,877,1104.048,236.7832,249.6046,116.2907,0,1,6,1
S01P07,7,11856.7,609,1237.78,1496.24,1627.21,2169,2475,2715,684,823,118.434,29.8658,173.572,877,1104.048,236.7832,249.6046,116.2907,0,1,7,1
S01P07,7,11856.7,609,1237.78,1496.24,1627.21,2169,2475,2715,684,823,118.434,29.8658,173.572,877,1104.048,236.7832,249.6046,116.2907,0,1,8,2.8
S01P07,7,11856.7,609,1237.78,1496.24,1627.21,2169,2475,2715,684,823,118.434,29.8658,173.572,877,1104.048,236.7832,249.6046,116.2907,0,1,,5
S04P06,44,32415,140.125,620.115,923.031,1356.8,1503,1830,2116,2425,2791,114.41,23.0894,118.15,18,3000.62,585.9154,86.22662,206.9831,0,1,0,0
S04P06,44,32415,140.125,620.115,923.031,1356.8,1503,1830,2116,2425,2791,114.41,23.0894,118.15,18,3000.62,585.9154,86.22662,206.9831,0,1,1,0
S04P06,44,32415,140.125,620.115,923.031,1356.8,1503,1830,2116,2425,2791,114.41,23.0894,118.15,18,3000.62,585.9154,86.22662,206.9831,0,1,2,0
S04P06,44,32415,140.125,620.115,923.031,1356.8,1503,1830,2116,2425,2791,114.41,23.0894,118.15,18,3000.62,585.9154,86.22662,206.9831,0,1,3,0
S04P06,44,32415,140.125,620.115,923.031,1356.8,1503,1830,2116,2425,2791,114.41,23.0894,118.15,18,3000.62,585.9154,86.22662,206.9831,0,1,4,0
S04P06,44,32415,140.125,620.115,923.031,1356.8,1503,1830,2116,2425,2791,114.41,23.0894,118.15,18,3000.62,585.9154,86.22662,206.9831,0,1,5,0
S04P06,44,32415,140.125,620.115,923.031,1356.8,1503,1830,2116,2425,2791,114.41,23.0894,118.15,18,3000.62,585.9154,86.22662,206.9831,0,1,6,0
S04P06,44,32415,140.125,620.115,923.031,1356.8,1503,1830,2116,2425,2791,114.41,23.0894,118.15,18,3000.62,585.9154,86.22662,206.9831,0,1,7,1
S04P06,44,32415,140.125,620.115,923.031,1356.8,1503,1830,2116,2425,2791,114.41,23.0894,118.15,18,3000.62,585.9154,86.22662,206.9831,0,1,8,1
S04P06,44,32415,140.125,620.115,923.031,1356.8,1503,1830,2116,2425,2791,114.41,23.0894,118.15,18,3000.62,585.9154,86.22662,206.9831,0,1,,1
S13P05,172,2740.17,210.351,427.532,516.808,286.801,443.61,510.098,563.122,218.341,316.39,111.728,36.5638,558.112,24,220.196,857.5588,556.1086,391.3441,0,1,0,0
S13P05,172,2740.17,210.351,427.532,516.808,286.801,443.61,510.098,563.122,218.341,316.39,111.728,36.5638,558.112,24,220.196,857.5588,556.1086,391.3441,0,1,1,0
S13P05,172,2740.17,210.351,427.532,516.808,286.801,443.61,510.098,563.122,218.341,316.39,111.728,36.5638,558.112,24,220.196,857.5588,556.1086,391.3441,0,1,2,0
S13P05,172,2740.17,210.351,427.532,516.808,286.801,443.61,510.098,563.122,218.341,316.39,111.728,36.5638,558.112,24,220.196,857.5588,556.1086,391.3441,0,1,3,0
S13P05,172,2740.17,210.351,427.532,516.808,286.801,443.61,510.098,563.122,218.341,316.39,111.728,36.5638,558.112,24,220.196,857.5588,556.1086,391.3441,0,1,4,0
S13P05,172,2740.17,210.351,427.532,516.808,286.801,443.61,510.098,563.122,218.341,316.39,111.728,36.5638,558.112,24,220.196,857.5588,556.1086,391.3441,0,1,5,0
S13P05,172,2740.17,210.351,427.532,516.808,286.801,443.61,510.098,563.122,218.341,316.39,111.728,36.5638,558.112,24,220.196,857.5588,556.1086,391.3441,0,1,6,0
S13P05,172,2740.17,210.351,427.532,516.808,286.801,443.61,510.098,563.122,218.341,316.39,111.728,36.5638,558.112,24,220.196,857.5588,556.1086,391.3441,0,1,7,0
S13P05,172,2740.17,210.351,427.532,516.808,286.801,443.61,510.098,563.122,218.341,316.39,111.728,36.5638,558.112,24,220.196,857.5588,556.1086,391.3441,0,1,8,0
S13P05,172,2740.17,210.351,427.532,516.808,286.801,443.61,510.098,563.122,218.341,316.39,111.728,36.5638,558.112,24,220.196,857.5588,556.1086,391.3441,0,1,,0
S11P04,144,24270.1,1718.01,3241.31,3840.93,1755.97,2651.71,3065.8,3430.56,1535.41,1835.31,114.971,27.1032,307.663,95,4329.443,231.0002,405.6078,206.6624,0,1,0,0
S11P04,144,24270.1,1718.01,3241.31,3840.93,1755.97,2651.71,3065.8,3430.56,1535.41,1835.31,114.971,27.1032,307.663,95,4329.443,231.0002,405.6078,206.6624,0,1,1,0
S11P04,144,24270.1,1718.01,3241.31,3840.93,1755.97,2651.71,3065.8,3430.56,1535.41,1835.31,114.971,27.1032,307.663,95,4329.443,231.0002,405.6078,206.6624,0,1,2,0
S11P04,144,24270.1,1718.01,3241.31,3840.93,1755.97,2651.71,3065.8,3430.56,1535.41,1835.31,114.971,27.1032,307.663,95,4329.443,231.0002,405.6078,206.6624,0,1,3,0
S11P04,144,24270.1,1718.01,3241.31,3840.93,1755.97,2651.71,3065.8,3430.56,1535.41,1835.31,114.971,27.1032,307.663,95,4329.443,231.0002,405.6078,206.6624,0,1,4,2.2
S11P04,144,24270.1,1718.01,3241.31,3840.93,1755.97,2651.71,3065.8,3430.56,1535.41,1835.31,114.971,27.1032,307.663,95,4329.443,231.0002,405.6078,206.6624,0,1,5,1
S11P04,144,24270.1,1718.01,3241.31,3840.93,1755.97,2651.71,3065.8,3430.56,1535.41,1835.31,114.971,27.1032,307.663,95,4329.443,231.0002,405.6078,206.6624,0,1,6,1
S11P04,144,24270.1,1718.01,3241.31,3840.93,1755.97,2651.71,3065.8,3430.56,1535.41,1835.31,114.971,27.1032,307.663,95,4329.443,231.0002,405.6078,206.6624,0,1,7,2
S11P04,144,24270.1,1718.01,3241.31,3840.93,1755.97,2651.71,3065.8,3430.56,1535.41,1835.31,114.971,27.1032,307.663,95,4329.443,231.0002,405.6078,206.6624,0,1,8,5.4
S11P04,144,24270.1,1718.01,3241.31,3840.93,1755.97,2651.71,3065.8,3430.56,1535.41,1835.31,114.971,27.1032,307.663,95,4329.443,231.0002,405.6078,206.6624,0,1,,8
S18P11,272,4507.14,115.359,176.015,249.473,340.004,632,750,848,950,1070,115.564,37.566,224.869,5,1304.114,873.0425,199.8853,179.3388,0,1,0,0
S18P11,272,4507.14,115.359,176.015,249.473,340.004,632,750,848,950,1070,115.564,37.566,224.869,5,1304.114,873.0425,199.8853,179.3388,0,1,1,0
S18P11,272,4507.14,115.359,176.015,249.473,340.004,632,750,848,950,1070,115.564,37.566,224.869,5,1304.114,873.0425,199.8853,179.3388,0,1,2,0
S18P11,272,4507.14,115.359,176.015,249.473,340.004,632,750,848,950,1070,115.564,37.566,224.869,5,1304.114,873.0425,199.8853,179.3388,0,1,3,0
S18P11,272,4507.14,115.359,176.015,249.473,340.004,632,750,848,950,1070,115.564,37.566,224.869,5,1304.114,873.0425,199.8853,179.3388,0,1,4,0
S18P11,272,4507.14,115.359,176.015,249.473,340.004,632,750,848,950,1070,115.564,37.566,224.869,5,1304.114,873.0425,199.8853,179.3388,0,1,5,1.6
S18P11,272,4507.14,115.359,176.015,249.473,340.004,632,750,848,950,1070,115.564,37.566,224.869,5,1304.114,873.0425,199.8853,179.3388,0,1,6,2
S18P11,272,4507.14,115.359,176.015,249.473,340.004,632,750,848,950,1070,115.564,37.566,224.869,5,1304.114,873.0425,199.8853,179.3388,0,1,7,0.8
S18P11,272,4507.14,115.359,176.015,249.473,340.004,632,750,848,950,1070,115.564,37.566,224.869,5,1304.114,873.0425,199.8853,179.3388,0,1,8,1
S18P11,272,4507.14,115.359,176.015,249.473,340.004,632,750,848,950,1070,115.564,37.566,224.869,5,1304.114,873.0425,199.8853,179.3388,0,1,,3
S12P04,158,15296.1,455.175,1289.55,1709.41,1960.95,3484.51,3975.7,4384.63,4804.27,5285.12,117.001,36.6501,277.007,81,4141.708,776.0959,131.2451,142.8488,1,1,0,0
S12P04,158,15296.1,455.175,1289.55,1709.41,1960.95,3484.51,3975.7,4384.63,4804.27,5285.12,117.001,36.6501,277.007,81,4141.708,776.0959,131.2451,142.8488,1,1,1,0
S12P04,158,15296.1,455.175,1289.55,1709.41,1960.95,3484.51,3975.7,4384.63,4804.27,5285.12,117.001,36.6501,277.007,81,4141.708,776.0959,131.2451,142.8488,1,1,2,0
S12P04,158,15296.1,455.175,1289.55,1709.41,1960.95,3484.51,3975.7,4384.63,4804.27,5285.12,117.001,36.6501,277.007,81,4141.708,776.0959,131.2451,142.8488,1,1,3,0
S12P04,158,15296.1,455.175,1289.55,1709.41,1960.95,3484.51,3975.7,4384.63,4804.27,5285.12,117.001,36.6501,277.007,81,4141.708,776.0959,131.2451,142.8488,1,1,4,1.8
S12P04,158,15296.1,455.175,1289.55,1709.41,1960.95,3484.51,3975.7,4384.63,4804.27,5285.12,117.001,36.6501,277.007,81,4141.708,776.0959,131.2451,142.8488,1,1,5,14.2
S12P04,158,15296.1,455.175,1289.55,1709.41,1960.95,3484.51,3975.7,4384.63,4804.27,5285.12,117.001,36.6501,277.007,81,4141.708,776.0959,131.2451,142.8488,1,1,6,25.8
S12P04,158,15296.1,455.175,1289.55,1709.41,1960.95,3484.51,3975.7,4384.63,4804.27,5285.12,117.001,36.6501,277.007,81,4141.708,776.0959,131.2451,142.8488,1,1,7,13.8
S12P04,158,15296.1,455.175,1289.55,1709.41,1960.95,3484.51,3975.7,4384.63,4804.27,5285.12,117.001,36.6501,277.007,81,4141.708,776.0959,131.2451,142.8488,1,1,8,13.6
S12P04,158,15296.1,455.175,1289.55,1709.41,1960.95,3484.51,3975.7,4384.63,4804.27,5285.12,117.001,36.6501,277.007,81,4141.708,776.0959,131.2451,142.8488,1,1,,18
S12P05,159,3953.05,136.029,320.519,401.908,621.809,993.859,1158.34,1301.8,1453.25,1628.14,116.578,35.4104,417.87,13,924.461,634.9106,248.4497,13.48648,0,1,0,0
S12P05,159,3953.05,136.029,320.519,401.908,621.809,993.859,1158.34,1301.8,1453.25,1628.14,116.578,35.4104,417.87,13,924.461,634.9106,248.4497,13.48648,0,1,1,0
S12P05,159,3953.05,136.029,320.519,401.908,621.809,993.859,1158.34,1301.8,1453.25,1628.14,116.578,35.4104,417.87,13,924.461,634.9106,248.4497,13.48648,0,1,2,0
S12P05,159,3953.05,136.029,320.519,401.908,621.809,993.859,1158.34,1301.8,1453.25,1628.14,116.578,35.4104,417.87,13,924.461,634.9106,248.4497,13.48648,0,1,3,0
S12P05,159,3953.05,136.029,320.519,401.908,621.809,993.859,1158.34,1301.8,1453.25,1628.14,116.578,35.4104,417.87,13,924.461,634.9106,248.4497,13.48648,0,1,4,0.4
S12P05,159,3953.05,136.029,320.519,401.908,621.809,993.859,1158.34,1301.8,1453.25,1628.14,116.578,35.4104,417.87,13,924.461,634.9106,248.4497,13.48648,0,1,5,1
S12P05,159,3953.05,136.029,320.519,401.908,621.809,993.859,1158.34,1301.8,1453.25,1628.14,116.578,35.4104,417.87,13,924.461,634.9106,248.4497,13.48648,0,1,6,1
S12P05,159,3953.05,136.029,320.519,401.908,621.809,993.859,1158.34,1301.8,1453.25,1628.14,116.578,35.4104,417.87,13,924.461,634.9106,248.4497,13.48648,0,1,7,1
S12P05,159,3953.05,136.029,320.519,401.908,621.809,993.859,1158.34,1301.8,1453.25,1628.14,116.578,35.4104,417.87,13,924.461,634.9106,248.4497,13.48648,0,1,8,2
S12P05,159,3953.05,136.029,320.519,401.908,621.809,993.859,1158.34,1301.8,1453.25,1628.14,116.578,35.4104,417.87,13,924.461,634.9106,248.4497,13.48648,0,1,,2
S15P05,203,12459.7,88.2204,233.411,303.002,36.2435,823.581,1108.04,1385.48,1708.99,2123.5,103.75,29.5693,271.29,9,2955.706,911.0381,983.1306,143.2951,0,0,0,0
S15P05,203,12459.7,88.2204,233.411,303.002,36.2435,823.581,1108.04,1385.48,1708.99,2123.5,103.75,29.5693,271.29,9,2955.706,911.0381,983.1306,143.2951,0,0,1,0
S15P05,203,12459.7,88.2204,233.411,303.002,36.2435,823.581,1108.04,1385.48,1708.99,2123.5,103.75,29.5693,271.29,9,2955.706,911.0381,983.1306,143.2951,0,0,2,0
S15P05,203,12459.7,88.2204,233.411,303.002,36.2435,823.581,1108.04,1385.48,1708.99,2123.5,103.75,29.5693,271.29,9,2955.706,911.0381,983.1306,143.2951,0,0,3,0
