id,province,prefecture,year,interestrate,lender,borrower,duration,loanamount,loandeposit,urban,pop1776,pop1820,pop1851,pop1880,pop1910,coastal_distance,river_distance,jinshi,river_length,area_sqm,treatyports,provcapital,pref_id,genealogy1911,civilwars,chambermemberp1913,urban1910,x_longitude_l,y_latitude_l,protestantmissinaries1920,disttreaty1897,firms1911,telegraphp_1911,postofficep_1911,pop1393,pop1580,pop1630,pop1680,distshort,east3
pkx.d2896,8,8005,1931,18,smbk,merc,s,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d508,8,8005,1931,16.248,smbk,merc,s,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d2884,8,8005,1931,20,smbk,merc,s,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d2894,8,8005,1931,10,smbk,merc,s,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d2883,8,8005,1931,10,smbk,merc,m,n,d,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d2895,8,8005,1931,12,smbk,merc,s,n,d,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d2881,8,8005,1932,10,smbk,merc,ss,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d516,8,8005,1932,16.62,smbk,merc,s,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.b2101,8,8005,1932,24,priv,humb,na,n,l,r,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d2882,8,8005,1932,12,bank,humb,s,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d515,8,8005,1932,2.964,smbk,merc,s,n,d,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d2879,8,8005,1932,3.6,smbk,merc,ss,n,d,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d2898,8,8005,1932,12,smbk,merc,s,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d514,8,8005,1932,16.62,bank,merc,m,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.a234,8,8005,1932,72,fpawn,humb,l,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d2878,8,8005,1932,6,smbk,merc,m,n,d,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.b1958,8,8005,1932,28.8,priv,humb,na,n,l,r,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d2897,8,8005,1932,3.6,smbk,merc,s,n,d,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.a233,8,8005,1932,36,pawna,humb,l,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d2880,8,8005,1932,8,smbk,merc,s,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d517,8,8005,1933,16.26,bank,merc,m,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d518,8,8005,1933,2.916,smbk,merc,s,n,d,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.a289,8,8005,1933,27.96,pawna,humb,m,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d1969,8,8005,1933,20,na,humb,l,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
ys.b214b,8,8005,1933,72,priv,humb,m,n,l,r,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d1970,8,8005,1933,20,na,humb,l,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d1878,8,8005,1933,14,bank,humb,l,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d1864,8,8005,1933,8,coop,humb,l,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
ys.b214a,8,8005,1933,24,priv,humb,m,n,l,r,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.a298,8,8005,1933,30,pawna,humb,m,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d1866,8,8005,1933,10,coop,humb,l,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d519,8,8005,1933,16.26,smbk,merc,s,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
ys.b215a,8,8005,1933,30,priv,humb,m,n,l,r,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
ys.b215b,8,8005,1933,36,priv,humb,m,n,l,r,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d1865,8,8005,1933,12.5,coop,humb,l,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.d1971,8,8005,1933,20,na,humb,l,n,l,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d521,8,8005,1934,15.54,bank,merc,m,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
ys.d313,8,8005,1935,10.8,bank,humb,m,n,d,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
ys.d113,8,8005,1935,12,bank,off,l,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
ys.d177,8,8005,1935,12,bank,merc,l,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d880,8,8005,1935,4.32,smbk,merc,ss,n,d,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d524,8,8005,1935,16.68,bank,merc,m,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d878,8,8005,1935,9.6,smbk,merc,ss,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d882,8,8005,1935,0,smbk,merc,ss,n,d,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d881,8,8005,1935,10,smbk,lord,m,n,d,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d879,8,8005,1935,7.2,smbk,merc,m,n,d,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d877,8,8005,1935,12,smbk,merc,m,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d525,8,8005,1935,16.2,smbk,merc,ss,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
ys.d312,8,8005,1935,8.4,bank,humb,m,n,d,u,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
ys.d194,8,8005,1936,12,bank,merc,m,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
ys.d211,8,8005,1936,10.8,bank,merc,l,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkxa.d526,8,8005,1936,15.06,bank,merc,m,n,l,c,292.79999,337.39999,385.39999,436.39999,496.29999,45.277901,301.992,488,14.603,16017.90039,1,0,9672,72,0,233,8.8000002,119.938,37.17543,234,99.529556,0,301,266,870,1512,1756.299,2048,905.99414,1
pkx.b1952,8,8006,1930,38.88,priv,humb,na,n,l,r,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.b2095,8,8006,1930,48,priv,humb,na,n,l,r,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1958,8,8006,1933,30,na,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1851,8,8006,1933,10,coop,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
pkx.d1957,8,8006,1933,20,na,humb,l,n,l,u,349.29999,407.39999,454,502.39999,557.90002,80.667603,118.211,182,27.486,24151.69922,0,0,9678,21,0,285,3.7,118.34095,35.07156,23,334.54752,0,161,238,1135.4399,2121.7869,2521.0383,2812.8025,634.51654,1
